n_periods,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,win_rate_pct,avg_period_ret_bps,signal,n,direction,side
195,-16.0593827782633,-88.61059674077619,-2.1903786327002055,-27.113111832275973,46.15384615384615,-7.546695690940736,chg_1w,30,reversion,short_only
195,-10.69060494424512,-75.4168352805532,-2.2036592161490294,-16.519655266814105,52.307692307692314,-5.140999321037713,chg_1w,20,momentum,long_short
195,-32.00307600056528,-99.16592310445547,-2.210011909435318,-46.74741131363174,47.179487179487175,-14.531405899806018,chg_24h,5,momentum,short_only
195,-9.8861262126271,-72.52306098280253,-2.2121238004551254,-15.851831003349604,48.205128205128204,-4.774751419289196,chg_5m,15,momentum,long_short
195,-16.070880774142427,-88.62994226064434,-2.2317334193329117,-31.86449065761555,47.69230769230769,-7.587569712918423,chg_5m,15,momentum,long_only
195,-15.264007418168735,-87.1964902425946,-2.257068447133423,-25.244278541815635,50.256410256410255,-7.249788429819396,chg_15m,20,momentum,short_only
195,-16.9682865088573,-90.04995754760992,-2.289112634779932,-31.584864059476025,47.69230769230769,-8.038066874340032,chg_5m,15,reversion,long_only
195,-10.93184835564025,-76.22832589207603,-2.3195959381680096,-18.881274313752627,48.717948717948715,-5.305700536411167,chg_1w,30,momentum,short_only
195,-22.14851069825943,-95.52666095499256,-2.3776316117326934,-34.85989688818242,46.666666666666664,-10.482065297653879,chg_5m,5,momentum,long_short
195,-24.212872339504766,-96.79528232381726,-2.4054127634803106,-39.42469652457225,52.820512820512825,-11.459673457358683,chg_30m,10,momentum,short_only
195,-10.671730172575987,-75.35228251682996,-2.4208373868404407,-13.79487828583329,47.179487179487175,-5.225248580710809,chg_5m,15,reversion,long_short
195,-59.77174219178669,-99.99876329466318,-2.6594990379476133,-81.94191917363055,48.717948717948715,-30.70453166934236,chg_24h,5,momentum,long_only
195,-23.578208090365095,-96.44585107930963,-2.6789394508586812,-40.3412628366414,49.743589743589745,-11.544378629572895,chg_5m,10,momentum,short_only
195,-35.86385716752199,-99.59620338653498,-2.7079457350809526,-61.10256021371554,46.15384615384615,-17.63098145496977,chg_open_1d,5,reversion,long_only
195,-24.40664433300348,-96.89549654936907,-2.7092882390809288,-37.358053112640796,51.7948717948718,-11.97993659681204,chg_15m,10,momentum,short_only
195,-57.45314196385942,-99.99752099579557,-2.7148010946626013,-71.35866186406068,45.12820512820513,-29.39211363123626,chg_1w,5,reversion,short_only
195,-16.11705186216491,-88.70732184243599,-2.7374138830078896,-29.33559309428615,47.69230769230769,-7.984138481412468,chg_1w,20,reversion,long_only
195,-14.848592012136997,-86.39537396220072,-2.7622441233250794,-20.523734417239105,51.7948717948718,-7.373867836012631,chg_5m,30,reversion,long_only
195,-31.23169294072249,-99.0405925545894,-2.841984321856087,-50.666312249780134,46.666666666666664,-15.53129230858739,chg_1m,5,reversion,long_short
195,-17.868120486685022,-91.30842961557461,-2.934395497288305,-28.331838998302327,47.69230769230769,-8.959649061666521,chg_5m,20,reversion,long_only
195,-15.58683589319605,-87.788848902068,-3.0504040593716253,-19.394829384706803,46.666666666666664,-7.883277585880061,chg_1m,20,momentum,short_only
